time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),sunshine_duration (s),shortwave_radiation_sum (MJ/m²),weather_code (wmo code),apparent_temperature_mean (°C),relative_humidity_2m_mean (%),dew_point_2m_mean (°C),cloud_cover_mean (%),wind_speed_10m_mean (km/h),surface_pressure_mean (hPa),et0_fao_evapotranspiration_sum (mm),soil_temperature_0_to_7cm_mean (°C),soil_moisture_0_to_10cm_mean (undefined)
10/11/2022,24.3,28.2,22.3,15903.29,10.8,63,28.8,91,22.7,99,6.3,974.5,2.25,25.6,NaN
10/12/2022,24.4,27.8,22,26377.87,12.33,65,29,90,22.5,93,3.9,975.1,2.49,25.8,NaN
10/13/2022,25,28.7,21.9,35345.5,16.85,61,29.5,86,22.3,55,5.2,975.2,3.39,26.6,NaN
10/14/2022,25.4,29.4,21.3,39497.13,19.31,51,28.6,76,20.7,15,8.7,974.9,4.13,26.8,NaN
10/15/2022,25.3,29.8,21.1,39424.16,20.69,1,27.8,71,19.4,9,8.8,974.5,4.47,26.6,NaN
10/16/2022,24.6,28.2,21.9,31575.79,13.68,61,28.8,87,22.2,66,6.1,976.8,2.78,26.1,NaN
10/17/2022,25.1,29.9,21.7,34590.14,19.08,63,30,88,22.9,56,5.8,977,3.83,26.9,NaN
10/18/2022,24.1,28,21.5,35883.91,14.75,63,28.3,89,22,66,5.5,976.1,2.9,25.9,NaN
10/19/2022,24.8,29.2,20.2,39132.44,19.7,1,28.3,78,20.5,14,6.6,976,4.03,26.6,NaN
10/20/2022,24.3,29.6,19.7,39059.86,20.28,2,27.1,75,19.4,12,7.6,977.5,4.22,26.3,NaN
10/21/2022,22.9,29,17,38987.55,20.58,3,24.1,68,16.2,18,8,979.2,4.4,25.3,NaN
10/22/2022,23.2,29.8,17.1,38915.56,20.94,0,23.8,63,15.1,1,9.2,979.4,4.79,24.7,NaN
10/23/2022,23,29.7,17.5,38843.97,20.88,0,23.7,63,15.2,0,9.3,976.9,4.72,24.6,NaN
10/24/2022,22.5,28.8,16.3,38772.83,21.02,0,23.1,64,14.8,0,8.4,974.2,4.49,24.1,NaN
10/25/2022,22.3,29.5,15.7,38702.23,20.89,0,23,62,14.1,0,6.6,975.3,4.42,24.1,NaN
10/26/2022,22.6,29.4,15.7,38632.21,20.52,0,24,67,15.6,0,5.5,977.7,4.24,24.1,NaN
10/27/2022,22.9,29.6,16.2,38562.88,20.38,0,24.2,65,15.2,0,5.4,977.7,4.24,24.5,NaN
10/28/2022,22.5,29.7,15.6,38494.28,20.13,0,23.5,65,14.7,0,5.6,977,4.19,24.3,NaN
10/29/2022,22.4,29.6,15.8,38426.49,20.31,0,23.3,63,14.4,0,5.8,977.2,4.25,24.1,NaN
10/30/2022,22,28.9,15.7,38359.49,19.69,0,23,66,14.8,1,6.2,977.4,4.09,23.9,NaN
10/31/2022,22,27.7,15.4,38292.7,20.02,2,22.6,63,14.1,11,6.9,977.6,4.17,23.5,NaN
11/1/2022,22.5,28.5,16.1,38226.01,19.58,0,24,69,15.9,1,5.7,978.3,3.96,24.1,NaN
11/2/2022,22.5,29.3,15.8,38159.5,19.76,0,23.6,67,15.5,0,7.2,976.9,4.13,24.1,NaN
11/3/2022,22.7,30,16.1,38093.25,19.65,0,23.8,64,15.1,0,6.4,977.1,4.2,23.9,NaN
11/4/2022,23.3,30.6,16.5,38027.31,19.55,0,24.5,64,15.3,0,6,978.2,4.15,24.4,NaN
11/5/2022,24,30.8,17.3,37961.76,19.17,0,25.7,65,16.4,1,5.6,979.2,4.07,25,NaN
11/6/2022,24.5,31.3,18.3,37896.68,18.94,1,26.1,62,16.2,2,5.3,978.9,4.09,25.3,NaN
11/7/2022,23.1,30.7,16.4,37832.13,18.94,2,24,64,15.3,32,7.4,978.4,4.17,24.7,NaN
11/8/2022,22,29.4,15.8,37768.2,19.17,0,22.5,62,13.7,1,6.5,978.4,4.11,23.9,NaN
11/9/2022,22.4,29.1,16.2,37704.95,18.84,3,22.9,62,14.3,18,7.2,978.8,4.12,23.9,NaN
11/10/2022,22.7,28.9,16.7,37642.48,18.5,1,23.6,65,15.1,3,6.5,979.2,3.92,24,NaN
11/11/2022,23,29.9,16.9,37580.86,18.24,3,24,66,15.7,22,7.9,979.2,4.05,24.2,NaN
11/12/2022,22.6,29.2,17.1,37520.17,17.78,3,23.6,66,15.5,14,7.3,979.4,3.82,24.3,NaN
11/13/2022,21.1,28,15.2,37460.49,18.57,1,21.2,63,13.2,2,7.3,978.9,3.89,23.3,NaN
11/14/2022,21.9,27.6,15.1,37401.92,18.57,0,22.4,61,13.4,0,5.4,979,3.72,22.6,NaN
11/15/2022,21.2,27.8,14.4,37344.52,18.64,0,21.4,59,12.2,0,5.3,978.3,3.8,22.4,NaN
11/16/2022,21,28,14.5,37288.39,18.54,0,21.3,62,12.8,0,5.5,977.2,3.68,22.4,NaN
11/17/2022,22.2,29,14.8,37233.63,18.06,0,21.8,54,11.9,1,8.3,977.3,4.32,23.3,NaN
11/18/2022,20.4,27.2,13.3,37180.31,18.26,2,19.5,54,10.1,13,7.5,978.6,3.96,22.1,NaN
11/19/2022,19,25.9,12.4,37128.52,18.33,3,18,55,9.1,11,6.7,977.9,3.7,21,NaN
11/20/2022,19.2,25.3,11.9,37077.8,18.31,3,18.6,57,9.7,26,5.1,976.6,3.44,20.7,NaN
11/21/2022,20.2,26.7,13.6,37027.9,17.93,3,19.8,60,11.4,80,6.5,976.4,3.54,20.8,NaN
11/22/2022,20.9,27.8,14.4,36978.86,18.11,3,20.7,58,11.9,51,6.8,976.8,3.75,21.3,NaN
11/23/2022,21,28,14.6,36930.77,17.62,3,20.9,59,12.1,95,6.3,977.2,3.61,21.7,NaN
11/24/2022,20.2,27.6,14.2,36883.68,17.78,3,19.7,58,10.9,46,7,977.5,3.71,21.3,NaN
11/25/2022,20.1,27.1,14,36837.66,17.6,3,19.5,56,10.7,30,6.7,977.9,3.67,21.5,NaN
11/26/2022,19.7,27.1,13,36792.79,17.79,0,19,57,10,0,6.2,976,3.64,21,NaN
11/27/2022,19.4,27.1,12,36749.11,17.72,0,18.9,59,10.4,0,5.4,974.3,3.48,20.9,NaN
11/28/2022,20.1,27.6,12.5,36706.72,17.54,1,19.9,61,11.6,2,5.9,975.6,3.53,21.5,NaN
11/29/2022,20.5,27.6,13.4,36665.66,17.32,3,20.3,61,12,17,6.6,977,3.59,21.5,NaN
11/30/2022,20.5,27.5,13.7,35930.84,16.88,3,20.5,62,12.2,53,6.1,978,3.46,21.6,NaN
12/1/2022,21.3,27.7,14,36587.88,16.95,3,21.5,60,12.3,25,4.2,977.3,3.17,21.6,NaN
12/2/2022,20.9,28,14.4,36256.31,16.73,2,21.4,65,13.5,5,5.4,976.7,3.3,22.1,NaN
12/3/2022,21.4,28.5,14.1,36373.54,16.74,0,22,65,14,0,6.3,976.9,3.45,22.6,NaN
12/4/2022,21.7,28.9,15.3,36131.04,16.63,3,22.3,64,14.1,24,6.3,977.9,3.46,23,NaN
12/5/2022,21.6,28.6,14.5,36012.7,16.48,2,21.8,61,13.3,10,7,978.9,3.58,23,NaN
12/6/2022,22.2,29.2,16.5,36014.21,16.43,0,22.4,60,13.7,2,7.2,978.1,3.63,23.4,NaN
12/7/2022,20.9,28.4,14.1,35786.86,16.58,3,19.2,48,8.6,57,10.5,977.5,4.46,22.7,NaN
12/8/2022,19.1,26.4,13.1,34761.39,16.49,3,17.1,48,7.2,99,9.7,977.4,4.01,20.9,NaN
12/9/2022,19.4,27.1,13.9,35128.34,16.62,3,17.6,50,8,93,9.3,976,3.96,20.7,NaN
12/10/2022,21.7,28.4,13.3,33436.61,14.71,3,20.6,51,10.6,75,9.4,976,3.88,21.9,NaN
12/11/2022,24,29.4,19.1,34665.74,14.75,51,25.1,65,16.6,46,9.4,976.8,3.61,24.5,NaN
12/12/2022,24.3,29.5,20.1,29082.16,12.71,51,26.5,73,18.8,49,7.4,976.6,2.87,25.4,NaN
12/13/2022,24.6,30.3,20.3,33295.63,14.01,3,26.9,72,18.7,26,6.8,977.9,3.11,26.4,NaN
12/14/2022,25.5,30.9,20.5,35225.91,15.4,3,26.3,54,15.3,28,7.3,978.2,3.9,27,NaN
12/15/2022,24.4,30.5,20,33846.05,15.07,51,26,68,17.3,23,7.8,976.9,3.46,26.4,NaN
12/16/2022,24.6,30.5,19.5,35172.05,15.51,0,25.7,59,15.6,2,6.9,976.6,3.74,26.6,NaN
12/17/2022,22.6,29.6,15.9,35297.76,16.32,3,21.2,44,8.8,30,8.7,977.9,4.33,25.3,NaN
12/18/2022,20.7,28.2,14.1,35420.99,16.7,3,19.4,50,8.7,51,6.9,977.4,3.71,23.4,NaN
12/19/2022,21.2,28.3,13.7,35445.76,16.53,2,20.2,49,9,6,6.1,976.4,3.6,22.7,NaN
12/20/2022,21,29,13.4,35471.22,16.42,3,20,49,9.2,6,6.3,976,3.72,22.6,NaN
12/21/2022,21.4,29,14,35404.7,16.14,3,20.4,49,9.5,30,6.9,976.5,3.75,22.7,NaN
12/22/2022,21.2,29.1,14.2,35250.95,16.24,3,20.7,55,11.1,23,6.4,976.1,3.58,22.9,NaN
12/23/2022,21.8,29.5,14.1,35372.3,16.48,1,21.4,54,11.1,2,5.8,975.8,3.6,23.2,NaN
12/24/2022,21.9,29.1,14.4,35403.05,16.21,0,22.1,59,12.7,0,5.3,976.4,3.41,23.1,NaN
12/25/2022,22.1,28.7,15.6,35347.77,16.08,1,22.7,63,14.2,1,6.2,977.4,3.43,23.5,NaN
12/26/2022,22.6,29.4,16.3,35295.66,16.03,0,23.7,67,15.3,1,5,979.1,3.32,23.9,NaN
12/27/2022,23.4,29.3,16.9,35330.07,14.57,51,25.3,70,17.2,25,5.1,979.3,3.08,24.6,NaN
12/28/2022,22.6,29.3,15.3,35282.27,16.04,2,22.6,56,13,10,7.1,980.7,3.78,24.8,NaN
12/29/2022,21.1,28.3,15,35399.11,16.42,0,20.3,51,9.7,0,6.1,981.7,3.57,23.3,NaN
12/30/2022,22.1,29.3,14.6,35434.69,16.16,0,22.5,60,13.4,0,5.8,981.3,3.51,23.9,NaN
12/31/2022,22,29.1,16.3,35392.63,16.27,3,21.6,54,11.7,12,7.2,980.5,3.84,24.1,NaN
1/1/2023,20.8,27.3,15.4,35431.36,16.33,3,20.3,58,11.7,24,7.6,981.1,3.61,23.4,NaN
1/2/2023,20.4,27.2,14.9,35470.95,16.43,0,20.1,61,12.1,0,7.1,981.4,3.45,23,NaN
1/3/2023,21.1,27.7,14.8,35435.77,15.91,2,21.3,62,13.1,17,6.3,981.1,3.31,23.3,NaN
1/4/2023,19.8,25.2,15.5,35475.45,12.88,51,19.8,69,13.7,35,8.8,981.3,2.87,22.1,NaN
1/5/2023,19.4,26.4,15,35516.22,15.12,51,19.6,73,14.1,24,8,982.7,3.01,21.3,NaN
1/6/2023,19.4,26.4,13,35557.6,16.23,0,19,63,11.9,1,7.8,983.4,3.43,21.7,NaN
1/7/2023,17.9,25.3,11.1,35678.54,17.47,0,16.1,48,5.9,0,6.6,982.2,3.61,20.5,NaN
1/8/2023,17.7,26.1,10.5,35721.36,17.72,0,15.3,45,3.8,0,7.4,981,3.87,19.6,NaN
1/9/2023,18.8,27.2,10.2,35764.39,17.44,0,17.2,48,6.3,0,5.6,981.7,3.59,19.9,NaN
1/10/2023,19.5,28.4,10.6,35807.55,17.52,0,18.2,50,7.4,0,5.3,980.2,3.6,20.6,NaN
1/11/2023,19.5,28,11.5,35850.75,17.4,0,18.5,55,9,0,6.1,977.8,3.68,21.3,NaN
1/12/2023,20.4,28.4,12.8,35893.89,17.34,0,19.7,55,10,0,6.4,976.1,3.79,22.2,NaN
1/13/2023,20.9,29,12.7,35867.86,17.38,0,20.2,55,10.5,0,6.9,977,3.97,22.7,NaN
1/14/2023,20.8,27.9,14.2,35910.79,17.26,0,20.6,59,12,2,6.9,977.6,3.71,23.2,NaN
1/15/2023,20.4,27.5,14.3,35953.27,17.42,0,19.8,56,10.8,1,6.7,976.9,3.73,23.1,NaN
1/16/2023,21,27.9,14.3,35995.19,17.19,2,21.1,61,12.8,6,6.8,977.3,3.59,23.2,NaN
1/17/2023,22,28.9,15.8,36011.08,17.23,0,22.3,60,13.4,2,6.7,977.8,3.75,23.9,NaN
1/18/2023,21.6,28.6,16,36000,17.33,1,21.7,59,12.8,2,6.8,979.5,3.73,23.7,NaN
1/19/2023,22,28.9,15.4,36009.71,17.37,0,22.6,60,13.5,3,5.5,979.3,3.63,23.8,NaN
1/20/2023,23.2,29.5,16.1,36008.73,17.46,3,23.3,57,13.6,23,8.1,978.6,4.2,24.3,NaN
1/21/2023,23,29.7,17.3,36000,16.61,1,23,57,13.3,11,8,978,4.03,24.4,NaN
1/22/2023,22.8,29.8,17.5,36006.2,17.68,3,22.8,57,13,10,7.4,977.3,4.09,24.1,NaN
1/23/2023,22.8,29.5,16.7,36004.62,17.92,3,23.3,60,13.9,10,6.8,977,3.98,24.3,NaN
1/24/2023,23.7,29.8,17.3,36002.84,17.71,3,24.1,56,13.8,38,7.2,977.1,4.23,24.8,NaN
1/25/2023,22.5,29.6,16.1,36000,17.64,2,21.8,49,10.7,11,8,977.1,4.4,24.3,NaN
1/26/2023,22.4,28.9,15,36000,17.9,1,22.7,56,12.7,3,4.7,978.1,3.67,24,NaN
1/27/2023,22.9,29.9,16.5,36000,17.93,0,23.6,63,14.6,0,7.3,978.3,3.91,24.6,NaN
1/28/2023,23.4,30.2,17.7,36000,18.18,0,23.7,57,13.7,0,7.1,976.7,4.17,25.1,NaN
1/29/2023,23.5,30.6,16.8,36000,18.33,1,23.8,57,13.7,3,8,976,4.31,25,NaN
1/30/2023,24.1,30.5,17.6,36000,17.84,51,24.8,57,14.4,17,6.5,978.2,4.01,25.5,NaN
1/31/2023,23.9,30.5,18.3,36000,17.66,1,24,57,14,15,8.9,978.3,4.34,25.8,NaN
2/1/2023,22.1,29.2,14.8,36000,17.92,3,20.5,42,8,23,9.3,979,4.77,24.8,NaN
2/2/2023,20,28.6,13.1,36219.13,20.26,3,17.6,37,2.9,35,8,979.3,4.79,22.9,NaN
2/3/2023,20.3,29.4,12.8,36234.47,19.9,3,18,36,3.7,12,7.3,978.7,4.73,22.3,NaN
2/4/2023,20.2,29.7,11.9,36229.24,20.09,2,18.1,38,4.1,9,6.6,977.2,4.62,22.4,NaN
2/5/2023,21.1,30,11.7,36223.42,20.02,0,19.1,37,4.6,0,6.2,976.5,4.6,22.6,NaN
2/6/2023,22.3,30.9,13.1,36217.07,19.67,0,21.2,43,7.9,0,6.2,975.7,4.57,23.7,NaN
2/7/2023,23.4,31.3,15.6,36213.48,19.49,0,22.6,44,9.6,0,6.9,975.6,4.74,24.8,NaN
2/8/2023,22.3,31.1,14.5,36277.48,19.96,1,20.6,39,6.5,2,8,977.1,5.09,24.4,NaN
2/9/2023,22.6,31.3,14,36362.1,20.17,3,21.3,40,7.5,32,6.7,977.3,4.78,24.4,NaN
2/10/2023,23.9,33.8,14.7,36527.68,20.26,0,22.3,36,6.5,1,7.2,977.3,5.25,25.1,NaN
2/11/2023,24.7,34,16.2,36525.27,20.34,0,22.6,35,6.4,0,9.8,977.9,5.96,25.6,NaN
2/12/2023,23,32,14.6,36617.37,20.51,0,21.1,39,6.9,0,9.8,980,5.64,25.3,NaN
2/13/2023,21.8,30.4,14.4,36699.17,21.01,0,19.4,32,3.2,0,8.3,979.8,5.36,24.2,NaN
2/14/2023,22,31,12.5,36796.31,20.89,0,19.8,33,3.7,0,6.8,978.7,5.08,24.2,NaN
2/15/2023,23.8,33.3,14.6,36795.96,20.83,0,21.9,33,5.4,0,7.2,977.2,5.33,25.2,NaN
2/16/2023,25,34.5,16.4,36985.24,20.91,0,23,34,6.7,0,9.8,977.5,6.04,26.2,NaN
2/17/2023,24.7,31.9,18.1,36986.52,20.9,0,23.9,43,10.5,0,9.4,977.8,5.49,26.5,NaN
2/18/2023,24.8,32.2,18.1,36987.02,21.05,0,24.2,45,11.1,0,8.7,977.7,5.3,26.8,NaN
2/19/2023,25,33.2,17,37186.18,21.19,2,24.3,40,9.4,5,6.3,977.7,5.13,26.8,NaN
2/20/2023,25.4,34.4,16.2,37295.91,21.37,0,24.6,38,9,0,6,977.1,5.16,26.9,NaN
2/21/2023,26.3,35.5,16.6,37011.18,21.5,3,24.8,31,6.8,16,7.1,977,5.7,27.4,NaN
2/22/2023,25.8,35,17.7,36917.68,21.77,3,23.5,28,3.8,41,8.9,976.5,6.25,27.4,NaN
2/23/2023,25.7,34.8,16.5,37287.12,21.32,3,24.3,34,7.4,42,7.1,976.6,5.62,27.3,NaN
2/24/2023,25.9,34.8,17.7,37742.82,21.96,0,23.9,29,5.1,0,8.5,978.3,6.23,27.5,NaN
2/25/2023,26,34.6,17.8,37747.83,21.87,1,24.2,29,5.7,9,7.5,979.6,5.91,28,NaN
2/26/2023,26.5,34.5,18.4,37650.41,21.62,3,25.3,31,7.2,16,6.5,980.2,5.55,28.2,NaN
2/27/2023,26.7,34.7,17.7,37771.01,21.42,1,25.4,33,7.9,3,7.6,980,5.9,28.4,NaN
2/28/2023,26.7,34.5,18.8,37774.03,20.12,3,25.6,35,8.9,17,7.3,980.2,5.51,28.1,NaN
3/1/2023,27.3,34.1,19.4,37534.16,20.19,1,26.4,34,9.2,12,6.7,980.7,5.52,28.7,NaN
3/2/2023,27.5,34.8,20.6,37131.54,20.22,1,27,35,10,11,5.7,981,5.22,29,NaN
3/3/2023,28.3,35.5,21.3,36028.07,19.87,3,27.2,31,9.1,17,7.1,981.5,5.7,29.6,NaN
3/4/2023,27.8,35.6,20.4,38602.59,21.13,3,25.7,25,4.6,13,7.7,981.2,6.17,29.3,NaN
3/5/2023,27.4,34.7,19.8,38267.24,20.96,1,26,34,9.1,6,9.7,981.1,6.28,29.3,NaN
3/6/2023,26.6,35,20.6,35885.58,19.21,53,25.9,41,11.6,36,9.5,979.2,5.58,28.7,NaN
3/7/2023,23.2,29.8,17,36450.22,19.59,51,22.2,51,11.7,32,12.5,980.8,5.14,26.3,NaN
3/8/2023,24.9,33.2,16.8,39289.11,22.27,0,23.7,39,8,2,7.4,979.4,5.67,27.1,NaN
3/9/2023,26.9,33.6,19.9,38806.45,20.49,3,25.7,34,9,25,8.2,978.8,5.78,28.5,NaN
3/10/2023,26.8,33.4,20.2,38455.23,20.97,2,25.3,32,7.7,15,8.2,978.4,5.94,28.6,NaN
3/11/2023,27,34.9,20.6,39563.53,22.93,0,25.6,31,7.4,0,8.3,978.1,6.31,29.1,NaN
3/12/2023,27.8,35.5,21.1,39618.33,23.03,3,26.2,28,6.5,16,7.5,977.6,6.29,29.8,NaN
3/13/2023,28.5,37,21.4,39673.12,21.87,3,26.9,27,6.7,65,8,976,6.43,30.3,NaN
3/14/2023,27,35.9,20,37274.78,19.92,55,26.4,38,10.3,48,7.3,974.5,5.51,29.4,NaN
3/15/2023,28.2,34.7,19.5,36227.94,20.2,51,27.1,36,10.4,84,10.8,974.6,6.46,30.4,NaN
3/16/2023,25.2,29.9,21.5,27658.08,14.27,51,25.4,53,14.5,85,9.5,976.3,4.12,28,NaN
3/17/2023,25,29.6,19.4,38867.33,19.9,63,26.3,59,15.7,67,6.1,975.7,4.39,28.3,NaN
3/18/2023,22.1,27.2,18.6,39709.55,18.39,53,24.2,77,17.4,55,4.8,974.7,3.64,25.6,NaN
3/19/2023,22.3,29.2,17,39290,21.83,51,23.5,70,15.9,30,7.5,972.7,4.62,25.8,NaN
3/20/2023,24,30.4,17.8,39102.63,21.97,3,24.7,58,14.5,43,7.8,972,5.03,26.3,NaN
3/21/2023,25.2,31,19.7,32764.32,19.14,3,25.3,50,13.1,67,7.5,972.9,4.97,27.3,NaN
3/22/2023,25.4,32.7,19.4,39440.3,19.33,3,26.2,55,14.9,36,7.2,973.4,4.87,27.9,NaN
3/23/2023,26.6,33.3,20.7,39851.87,20.9,1,27.4,50,14.3,19,6.3,973.4,5.22,28.7,NaN
3/24/2023,28.4,35.3,21,40025.66,21.91,3,28.8,42,13.3,27,6.4,973.6,5.65,30,NaN
3/25/2023,29.1,35.9,22.5,39958.25,21.36,2,30.1,46,14.8,21,6.3,974.5,5.42,30.9,NaN
3/26/2023,27.3,33.9,21,36983.45,20.88,65,29.6,60,17.6,32,6.5,973.5,5.05,29.9,NaN
3/27/2023,28.5,35.9,21.8,40799.22,24.71,3,26.9,30,7.2,16,10.1,973.3,7.45,31.2,NaN
3/28/2023,28.8,36.6,20.9,40118.82,24.57,3,27.4,29,7.5,37,8.2,973.2,6.99,31.1,NaN
3/29/2023,30,37.6,20.9,40665.75,23.63,1,29.5,33,11,11,8.3,973.4,6.8,31.8,NaN
3/30/2023,31,38,23.9,40968.91,23.44,3,30.4,33,11.2,23,10.1,971.5,7.42,32.9,NaN
3/31/2023,29.3,34.3,22.8,32457.46,16.43,3,28.1,35,11.1,64,11.9,972.5,6.38,32,NaN
4/1/2023,28.3,35.2,21.8,40768.71,24.24,1,27.4,34,9.8,7,9,973.2,6.97,31.8,NaN
4/2/2023,28.8,35.4,22.1,38911.45,19.71,2,27.6,31,9.1,20,8.3,972.4,6.17,31.5,NaN
4/3/2023,30,37.1,22.9,39092.14,20.85,3,29.1,29,9.1,38,6.7,972.3,6.11,32.5,NaN
4/4/2023,31.1,37.8,23.5,39381.23,20.77,3,29.4,27,8.6,31,10.3,973.1,7.32,33,NaN
4/5/2023,30.7,36.7,23.3,40244.91,22.2,2,29.4,27,9.1,26,9.6,973.5,7.09,33.2,NaN
4/6/2023,30.4,37.1,23.3,33240.68,17.49,3,29.1,29,9.3,39,8.5,974.9,6.12,32.5,NaN
4/7/2023,27.5,37.7,21.2,38492.18,19.21,61,28.6,56,15.7,64,7.9,977.7,4.87,31,NaN
4/8/2023,27.3,32.8,22.4,34911.86,19.32,53,29,55,16.9,77,6.4,979.1,4.78,30.5,NaN
4/9/2023,26.9,35.4,22.3,29529.87,19.06,63,28.4,57,16.9,49,8.2,978.5,4.81,30.2,NaN
4/10/2023,30,36.9,23.3,35620.98,21.82,3,30.9,41,14.2,35,5.8,976.8,5.74,32.4,NaN
4/11/2023,31.8,39.2,24.2,40495.23,23.17,3,31.9,33,12.5,21,7.6,976.1,6.78,33.7,NaN
4/12/2023,32.5,39.7,24.6,40625.32,22.87,3,32.4,30,11.7,24,6.8,975.2,6.62,34.3,NaN
4/13/2023,33.7,40.9,25.8,39600,22.55,3,32.2,25,9.9,67,12.2,974.5,8.5,35.3,NaN
4/14/2023,32.5,39.9,26.8,34157.23,20.37,3,32.1,31,12.3,81,9.4,974.3,6.89,34.8,NaN
4/15/2023,28.3,35.3,23.6,13663.67,12.02,53,28.2,46,14.7,67,12.1,975.5,4.89,31.5,NaN
4/16/2023,32.2,39.7,23.8,41687.68,24.79,1,31.6,29,10.3,5,8.1,973,7.38,34.6,NaN
4/17/2023,33,40.4,26,40891.56,24.02,3,32.1,24,8.9,55,6.8,973.5,7.08,35.3,NaN
4/18/2023,33.8,41.6,26.2,38059.69,21.6,3,32.3,22,8.5,45,10.1,974.2,7.77,35.8,NaN
4/19/2023,33.8,41.5,26.8,39415.21,22.48,3,32.4,23,9.1,40,10.4,971.2,7.97,36.3,NaN
4/20/2023,32.1,39.2,25.6,39055.91,21.85,51,31.6,31,12,53,10.2,970.6,7.29,35.4,NaN
4/21/2023,30.5,37.6,22.5,40488.62,24.31,2,30.7,38,13.2,15,8.5,970.6,6.99,34.2,NaN
4/22/2023,28.9,37.3,22.9,39807.19,21.56,61,30.3,52,16.5,34,8.4,970.4,5.82,32.8,NaN
4/23/2023,29,35.6,21.9,40210.21,23.32,3,29.8,45,14.3,30,7.6,971.5,6.1,32.6,NaN
4/24/2023,27.7,34.7,22.2,41858.79,23.47,61,29.7,58,17.8,23,8.3,973.1,5.77,31.6,NaN
4/25/2023,27.2,33.8,22.3,36189.38,21.3,61,30.1,66,19.7,60,7.5,974.2,5.03,30.9,NaN
4/26/2023,28.2,33.9,22.2,39600,21.23,3,30.6,58,18.3,79,5.5,973.4,5.01,30.9,NaN
4/27/2023,25.9,32.4,21.1,36264.48,21.09,63,28.9,72,19.8,60,6.9,974.6,4.73,28.5,NaN
4/28/2023,26.2,33.2,20.5,39600,23.16,65,28.7,69,19,64,8.7,975,5.37,28.8,NaN
4/29/2023,25.3,32.2,20.9,32501.96,21.28,63,28.3,75,20.1,61,8.2,973.9,4.66,28,NaN
4/30/2023,22.7,28.4,18.9,28736.72,18.38,65,25.7,85,19.8,69,7.1,973,3.73,25.5,NaN
5/1/2023,24.1,29,19.8,36976.07,17.55,53,27,79,20.1,53,7.1,972.6,3.66,26.1,NaN
5/2/2023,23.7,29.8,19.9,37698.22,21.17,65,27,84,20.6,69,8,973.9,4.28,26.5,NaN
5/3/2023,23.7,27.7,21.1,21578.73,12.39,63,27.3,84,20.8,43,4.8,974.5,2.55,25.4,NaN
5/4/2023,25.8,31.3,21.5,37741.72,21.34,63,29.6,76,21.1,41,6.8,973.3,4.67,27.8,NaN
5/5/2023,27.2,32.6,22.6,39369.54,21.47,51,30.7,67,20.2,36,5.1,971.9,4.86,28.8,NaN
5/6/2023,29.1,35,23.1,40039.31,23.47,2,31.9,56,19,20,6.5,971.1,5.86,30.2,NaN
5/7/2023,28.3,36.8,22.3,39557.92,24.14,55,31.8,66,20,27,6.2,971.3,5.58,30.2,NaN
5/8/2023,31.5,38.2,24.7,41526.5,23.96,3,34.6,53,19.6,20,6.6,970.6,6.32,32.5,NaN
5/9/2023,31.7,38.6,25.4,40175.34,22.73,3,34.1,49,18.7,35,8.3,971.2,6.4,32.8,NaN
5/10/2023,31.4,40.1,22.3,42705.72,25.17,3,31.9,37,13.2,54,8.4,970.8,7.32,32.9,NaN
5/11/2023,31.6,40.8,21.5,42952.43,27.02,3,31.1,30,9.6,41,7.7,971.2,7.55,32.5,NaN
5/12/2023,32,41.2,23.7,42973.34,27.01,1,30.9,26,8.1,6,8.4,970.6,8.01,33,NaN
5/13/2023,33.5,42.2,22.6,42868.57,26.89,3,31.9,21,6.3,28,8.6,969.4,8.31,33.8,NaN
5/14/2023,35.3,43.7,26.7,42873.37,25.28,3,32.7,20,7.4,16,15.8,967.5,10.52,34.8,NaN
5/15/2023,35.7,41.7,29.9,41861.28,24.98,1,33.9,23,11,6,16.7,969.3,10.42,36.3,NaN
5/16/2023,34.1,40,27.4,41711.01,24.12,1,34.4,34,15.2,10,12.4,971.5,8.3,36.1,NaN
5/17/2023,34.6,39.9,28.3,42012.56,24.49,2,34.8,33,15,19,12.3,972.6,8.46,36.7,NaN
5/18/2023,34.9,41.3,29.4,42347.82,22.7,51,35.2,30,14.2,39,9.7,972.9,7.7,36.9,NaN
5/19/2023,35.3,42,28.5,42926.98,24.12,3,34.2,25,11.7,13,13.2,971.5,9.18,37.4,NaN
5/20/2023,35.4,42.2,27.4,42962.46,24.18,1,34.2,24,10.8,11,11.7,970.8,8.87,36.9,NaN
5/21/2023,33.7,42.5,26.1,38204.07,22.33,55,34,35,14.4,31,10.1,972.4,7.46,36.4,NaN
5/22/2023,33.6,39.4,27.1,42288.13,21.7,51,33.4,30,13.1,22,9.7,973.3,7.36,36.4,NaN
5/23/2023,35.4,41.7,28,42449.28,23.81,2,35.6,28,13.2,29,8,972.6,7.47,37.4,NaN
5/24/2023,36.3,41.5,30.5,42613.74,22.87,3,35.6,26,13,24,13.1,971.3,9.08,38.1,NaN
5/25/2023,34.8,40.9,29.6,42917.14,24.28,2,33.8,27,12.6,13,14.9,971.3,9.5,37.4,NaN
5/26/2023,33.7,38.4,27.9,42893.74,23.52,2,32.5,29,12.6,8,16.2,972.1,9.33,36.6,NaN
